"Total Time (s)","Cycle Elapsed Time (s)","Total Cycles","Elapsed Cycles","Step","Total Cycle Count(8800 (0,3) Waveform)","Position(8800 (0,3):Position) (mm)","Load(8800 (0,3):Load) (kN)","Extension mm from Extensometer (mm)",
3.013,3.013,1,1,1,1,0.604088589584827,11.3812327384949,0.3206396327353,
3.023,3.023,1,1,1,1,0.606722881650925,11.394989490509,0.326085113463163,
3.034,3.034,1,1,1,1,0.608376127016544,11.4004373550415,0.327510856665993,
3.045,3.045,1,1,1,1,0.611900628125668,11.4180088043213,0.314474127848148,
3.055,3.055,1,1,1,1,0.613281360518932,11.4282131195068,0.336413407032824,
3.066,3.066,1,1,1,1,0.616360757106543,11.4355564117432,0.316023848720789,
3.077,3.077,1,1,1,1,0.617459892761707,11.4355087280273,0.343389535145664,
3.087,3.087,1,1,1,1,0.621402247095108,11.4504098892212,0.329871200764322,
3.098,3.098,1,1,1,1,0.620284943908453,11.4650011062622,0.33933641901722,
3.108,3.108,1,1,1,1,0.620911723744869,11.4596366882324,0.352392221322727,
3.119,3.119,1,1,1,1,0.625580779337883,11.4660382270813,0.340228104565477,
3.13,3.13,1,1,1,1,0.627324862360954,11.4810943603516,0.350999856723309,
3.14,3.14,1,1,1,1,0.630922033596039,11.4906072616577,0.339756035745811,
3.151,3.151,1,1,1,1,0.6321210906744,11.5004420280457,0.343232178872442,
3.162,3.162,1,1,1,1,0.636163366430998,11.5042805671692,0.348196054036808,
3.172,3.172,1,1,1,1,0.638561480587721,11.5204691886902,0.342421555646753,
3.183,3.183,1,1,1,1,0.639715118837357,11.5209341049194,0.364136721351385,
3.194,3.194,1,1,1,1,0.640823338258266,11.5236401557922,0.348691964716053,
3.204,3.204,1,1,1,1,0.646437105488777,11.5370512008667,0.349907899554586,
